f1,precision,recall
0.8603642671292281,0.8969258589511754,0.8266666666666667
0.9104046242774566,0.9402985074626866,0.8823529411764706
0.8287937743190662,0.891213389121339,0.7745454545454545
0.7596899224806202,0.8270042194092827,0.7025089605734767
0.8218884120171673,0.8454746136865342,0.7995824634655533
0.8632768361581921,0.8904428904428905,0.8377192982456141
0.6905537459283387,0.686084142394822,0.6950819672131148
0.9144338807260155,0.9058219178082192,0.9232111692844677
0.8857368006304176,0.9006410256410257,0.8713178294573644
0.8864468864468864,0.8853658536585366,0.8875305623471883
0.9143780290791599,0.9233278955954323,0.9056
0.9228159457167091,0.9444444444444444,0.9021558872305141
0.8771610555050046,0.8622540250447227,0.8925925925925926
0.7992667277726856,0.7799642218246869,0.8195488721804511
0.9143518518518519,0.9164733178654292,0.9122401847575058
0.8418300653594771,0.8407310704960835,0.8429319371727748
0.8394543546694648,0.8298755186721992,0.8492569002123143
0.8474074074074074,0.8666666666666667,0.8289855072463768
