f1,precision,recall
0.9059500959692899,0.9496981891348089,0.8660550458715597
0.8886532343584306,0.9010752688172043,0.8765690376569037
0.9311621021465581,0.9402092675635276,0.9222873900293255
0.960880195599022,0.9632352941176471,0.9585365853658536
0.8178752107925801,0.773524720893142,0.8676207513416816
0.8704512372634643,0.8691860465116279,0.8717201166180758
0.918572735590119,0.9489603024574669,0.8900709219858156
0.9308565531475749,0.9148073022312373,0.9474789915966386
0.9322865554465162,0.9557344064386318,0.9099616858237548
0.9153187440532826,0.9431372549019608,0.88909426987061
0.9613899613899614,0.9651162790697675,0.9576923076923077
0.8706365503080082,0.8412698412698413,0.902127659574468
0.9289871944121071,0.973170731707317,0.888641425389755
0.9221311475409836,0.9574468085106383,0.8893280632411067
0.9434210526315789,0.9702300405953992,0.9180537772087067
0.8975069252077562,0.8772563176895307,0.9187145557655955
0.8912579957356077,0.9675925925925926,0.8260869565217391
0.8851351351351351,0.9334916864608076,0.841541755888651
0.9101251422070534,0.8888888888888888,0.9324009324009324
0.9151832460732985,0.9297872340425531,0.9010309278350516
0.91,0.9222972972972973,0.8980263157894737
0.9122401847575058,0.9018264840182648,0.9228971962616822
0.935856992639327,0.956989247311828,0.9156378600823045
0.9244288224956063,0.9392857142857143,0.9100346020761245
0.9188078108941419,0.9254658385093167,0.9122448979591836
0.9219982471516214,0.9342806394316163,0.9100346020761245
0.9097744360902256,0.9409020217729394,0.8806404657933042
0.7914230019493177,0.8023715415019763,0.7807692307692308
0.9253731343283582,0.9456233421750663,0.9059720457433291
0.9512459371614301,0.9733924611973392,0.9300847457627118
0.7586206896551724,0.7542857142857143,0.7630057803468208
0.8863833477883781,0.9240506329113924,0.8516666666666667
0.930635838150289,0.9611940298507463,0.9019607843137255
0.8793774319066148,0.9456066945606695,0.8218181818181818
0.8449612403100775,0.919831223628692,0.7813620071684588
0.8798283261802575,0.9050772626931567,0.8559498956158664
0.896045197740113,0.9242424242424242,0.8695175438596491
0.7752442996742671,0.7702265372168284,0.780327868852459
0.9369057908383751,0.928082191780822,0.9458987783595113
0.9078014184397163,0.9230769230769231,0.8930232558139535
0.9108669108669109,0.9097560975609756,0.9119804400977995
0.9402261712439418,0.9494290375203915,0.9312
0.9499575911789653,0.9722222222222222,0.9286898839137645
0.9226569608735213,0.9069767441860465,0.9388888888888889
0.8744271310724107,0.853309481216458,0.8966165413533834
0.9421296296296297,0.9443155452436195,0.9399538106235565
0.8862745098039215,0.8851174934725848,0.887434554973822
0.8856243441762854,0.8755186721991701,0.8959660297239915
0.8948148148148148,0.9151515151515152,0.8753623188405797
